Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Number of Bits","Number of Channels","Power (Watts)","Voltage - Supply, Analog","Voltage - Supply, Digital","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://ww1.microchip.com/downloads/en/DeviceDoc/21428e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/371/RW-16.jpg","TC500ACOE713TR-ND,TC500ACOE713CT-ND,TC500ACOE713DKR-ND","TC500ACOE713","Microchip Technology","Microchip Technology","IC AFE 1 CHAN 17BIT 16SOIC","1,486","5.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","17","1","10 mW","±5V","±5V","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD73311.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4900/505~RS-20~RS~20.JPG","505-AD73311ARSZ-REELTR-ND,505-AD73311ARSZ-REELCT-ND,505-AD73311ARSZ-REELDKR-ND","AD73311ARSZ-REEL","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 16BIT 20SSOP","10,500","8.82548","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","50 mW","2.7V ~ 5.25V","2.7V ~ 5.25V","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads131a04","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/32-PBS.jpg","296-44202-2-ND,296-44202-1-ND,296-44202-6-ND","ADS131A04IPBSR","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 24BIT 32TQFP","1,665","9.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","4","-","3V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","32-TQFP","32-TQFP (5x5)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD5940-5941.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/306/505;-CB-56-3;-CB;-56.jpg","505-AD5940BCBZ-RLTR-ND,505-AD5940BCBZ-RLCT-ND,505-AD5940BCBZ-RLDKR-ND","AD5940BCBZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 16BIT 56WLCSP","462","11.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.8V ~ 3.6V","2.8V ~ 3.6V","Surface Mount","56-UFBGA, WLCSP","56-WLCSP (3.56x4.16)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD5940-5941.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/Analog-48-LFCSP-Exposed-Pad.jpg","505-AD5941BCPZ-RL7TR-ND,505-AD5941BCPZ-RL7CT-ND,505-AD5941BCPZ-RL7DKR-ND","AD5941BCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","BIO-IMPEDANCE & ELECTROCHEMICAL","1,797","11.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.8V ~ 3.6V","2.8V ~ 3.6V","-","-","-","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1291","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/32-PBS.jpg","296-30389-2-ND,296-30389-1-ND,296-30389-6-ND","ADS1292RIPBSR","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 24BIT 32TQFP","1,966","11.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","740 µW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","32-TQFP","32-TQFP (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1292r","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/769/296;-4223442;-RHB;-32.jpg","296-35020-2-ND,296-35020-1-ND,296-35020-6-ND","ADS1292RIRSMT","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 24BIT 32VQFN","127","12.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","740 µW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads131e04","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-34883-2-ND,296-34883-1-ND,296-34883-6-ND","ADS131E08IPAGR","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 16/24BIT 64TQFP","2,122","13.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16, 24","8","17.6 mW","2.7V ~ 5.25V","1.8V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90097","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/296%7E4073225-6%7EPWP%7E28.jpg","LMP90100MHE/NOPBTR-ND,LMP90100MHE/NOPBCT-ND,LMP90100MHE/NOPBDKR-ND","LMP90100MHE/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 24BIT 28HTSSOP","1,062","14.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1293","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4896/296_28-WQFN_primary.jpg","296-35511-2-ND,296-35511-1-ND,296-35511-6-ND","ADS1293CISQE/NOPB","Texas Instruments","Texas Instruments","IC AFE 3 CHAN 24BIT 28WQFN","2,563","16.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","3","-","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","28-WFQFN Exposed Pad","28-WQFN (5x5)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADE9000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4532/505%7ECP-40-7%7ECP%7E40.JPG","505-ADE9000ACPZ-RLTR-ND,505-ADE9000ACPZ-RLCT-ND,505-ADE9000ACPZ-RLDKR-ND","ADE9000ACPZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC AFE 7 CHAN 40LFCSP-WQ","1,278","18.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","7","-","3.3V","3.3V","Surface Mount","40-WFQFN Exposed Pad, CSP","40-LFCSP-WQ (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe4490","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/640/40VQFN.jpg","296-35685-2-ND,296-35685-1-ND,296-35685-6-ND","AFE4490RHAT","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 22BIT 40VQFN","1,116","19.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","22","1","-","2V ~ 3.6V","2V ~ 3.6V","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7195.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/505%3BCP-32-12%3BCP%3B32.jpg","505-AD7195BCPZ-RL7TR-ND,505-AD7195BCPZ-RL7CT-ND,505-AD7195BCPZ-RL7DKR-ND","AD7195BCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 24BIT 32LFCSP-LQ","1,377","20.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","-","5V","2.7V ~ 5.25V","Surface Mount","32-WFQFN Exposed Pad, CSP","32-LFCSP (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1294","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/TI ZXG.jpg","296-28024-2-ND,296-28024-1-ND,296-28024-6-ND","ADS1294CZXGT","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 24BIT 64NFBGA","195","25.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","4","10.1 mW","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","64-LFBGA","64-NFBGA (8x8)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7730_7730L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505~RU-24~RU~24.JPG","AD7730BRUZ-REEL7TR-ND,AD7730BRUZ-REEL7CT-ND,AD7730BRUZ-REEL7DKR-ND","AD7730BRUZ-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 24BIT 24TSSOP","2,416","32.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","125 mW","5V","2.7V ~ 5.25V","Surface Mount","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7730_7730L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4993/505~RW-24~R,-RW,-S~24.JPG","AD7730BRZ-REEL7TR-ND,AD7730BRZ-REEL7CT-ND,AD7730BRZ-REEL7DKR-ND","AD7730BRZ-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 24BIT 24SOIC","745","32.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","125 mW","5V","2.7V ~ 5.25V","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1294","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-43579-2-ND,296-43579-1-ND,296-43579-6-ND","ADS1298IPAGR","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 24BIT 64TQFP","2,548","34.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","8","14.1 mW","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe5401-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/296_64-QFN.jpg","296-37744-2-ND,296-37744-1-ND,296-37744-6-ND,2156-AFE5401TRGCTQ1-ND","AFE5401TRGCTQ1","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC AFE 4 CHAN 12BIT 64VQFN","691","34.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","12","4","64 mW","1.8V, 3.3V","-","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1299-4","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-45228-2-ND,296-45228-1-ND,296-45228-6-ND","ADS1299-4PAGR","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 24BIT 64TQFP","238","37.52","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","4","24 mW","4.75V ~ 5.25V","1.8V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1298","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/TI ZXG.jpg","296-27516-2-ND,296-27516-1-ND,296-27516-6-ND","ADS1298CZXGT","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 24BIT 64NFBGA","549","39.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","8","14.1 mW","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","64-LFBGA","64-NFBGA (8x8)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1294r","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/TI ZXG.jpg","296-28273-2-ND,296-28273-1-ND,296-28273-6-ND","ADS1298RIZXGT","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 24BIT 64NFBGA","537","40.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","8","14.1 mW","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","64-LFBGA","64-NFBGA (8x8)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1299","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-34818-2-ND,296-34818-1-ND,296-34818-6-ND","ADS1299IPAGR","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 24BIT 64TQFP","2,659","63.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","8","42 mW","5V","1.8V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://ww1.microchip.com/downloads/en/DeviceDoc/MCP3911-3.3V-Two-Channel-Analog-Front-End-DS20002286D.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4283/150%7EC04-072%7ESS%7E20.JPG","MCP3911A0T-E/SSTR-ND,MCP3911A0T-E/SSCT-ND,MCP3911A0T-E/SSDKR-ND","MCP3911A0T-E/SS","Microchip Technology","Microchip Technology","IC AFE 2 CHAN 24BIT 20SSOP","1,260","2.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","8.9 mW","2.7V ~ 3.6V","2.7V ~ 3.6V","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe4410","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%3B4222550%3BYZ%3B30.jpg","296-48285-2-ND,296-48285-1-ND,296-48285-6-ND","AFE4410YZR","Texas Instruments","Texas Instruments","IC AFE 3 CHAN 24BIT 30DSBGA","1,951","5.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","3","-","-","-","Surface Mount","30-XFBGA, DSBGA","30-DSBGA","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads131a02","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/32-PBS.jpg","296-44792-2-ND,296-44792-1-ND,296-44792-6-ND","ADS131A02IPBSR","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 24BIT 32TQFP","1,117","7.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","2.6 mW","3V ~ 3.45V","1.65V ~ 3.6V","Surface Mount","32-TQFP","32-TQFP (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe4403","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/296; 4204741-10; YZP; 36.jpg","296-46409-2-ND,296-46409-1-ND,296-46409-6-ND,2156-AFE4403YZPR-296-ND","AFE4403YZPR","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC AFE 1 CHAN 22BIT 36DSBGA","4,919","7.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","22","1","-","2V ~ 3.6V","2V ~ 3.6V","Surface Mount","36-XFBGA, DSBGA","36-DSBGA","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1291","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/769/296%3B-4223442%3B-RHB%3B-32.jpg","296-48888-2-ND,296-48888-1-ND,296-48888-6-ND","ADS1291IRSMR","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 24BIT 32VQFN","2,494","8.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","495 µW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1292","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/32-PBS.jpg","296-46284-2-ND,296-46284-1-ND,296-46284-6-ND","ADS1292IPBSR","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 24BIT 32TQFP","264","10.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","740 µW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","32-TQFP","32-TQFP (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp92064","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4906/296%7ESDA16B%7ENHR%7E16.JPG","296-36895-2-ND,296-36895-1-ND,296-36895-6-ND","LMP92064SDE/NOPB","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 12BIT 16WSON","238","10.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","12","2","-","5V","5V","Surface Mount","16-WFDFN Exposed Pad","16-WSON (5x4)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5726/175~21-100520~~49.jpg","175-MAX86178ENJ+TTR-ND,175-MAX86178ENJ+TCT-ND,175-MAX86178ENJ+TDKR-ND","MAX86178ENJ+T","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","ECG+PPG+BIOZ AFE","2,326","10.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","20","1","-","-","-","Surface Mount","49-XFBGA, WLBGA","49-WLP (2.57x2.77)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1292","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/769/296%3B-4223442%3B-RHB%3B-32.jpg","296-35021-2-ND,296-35021-1-ND,296-35021-6-ND","ADS1292IRSMT","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 24BIT 32VQFN","516","11.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","740 µW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe44i30","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296;4222550;YZ;30.jpg","296-AFE44I30YZTTR-ND,296-AFE44I30YZTCT-ND,296-AFE44I30YZTDKR-ND","AFE44I30YZT","Texas Instruments","Texas Instruments","AFE4430 WITH I2C SMALL REEL","586","12.04","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","4","-","-","-","Surface Mount","30-XFBGA, DSBGA","30-DSBGA","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads131e04","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-34884-2-ND,296-34884-1-ND,296-34884-6-ND","ADS131E06IPAGR","Texas Instruments","Texas Instruments","IC AFE 6 CHAN 16/24BIT 64TQFP","2,089","12.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16, 24","6","13.5 mW","2.7V ~ 5.25V","1.8V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/lit/ds/symlink/afe881h1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5789/296%7E4225850%7ERRU%7E24.jpg","296-AFE881H1RRURTR-ND,296-AFE881H1RRURCT-ND,296-AFE881H1RRURDKR-ND","AFE881H1RRUR","Texas Instruments","Texas Instruments","16-BIT LOW-POWER ANALOG FRONT EN","1,526","12.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","2","-","1.71V ~ 1.89V, 2.7V ~ 5.5V","1.71V ~ 1.89V, 2.7V ~ 5.5V","Surface Mount","24-WFQFN","24-UQFN (4x4)","-","-"
"https://www.ti.com/lit/ds/symlink/afe4460.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5784/MFG_AFE4460YBGT.jpg","296-AFE4460YBGTTR-ND,296-AFE4460YBGTCT-ND,296-AFE4460YBGTDKR-ND","AFE4460YBGT","Texas Instruments","Texas Instruments","HIGH-SNR, ULTRA-LOW-POWER, INTEG","253","13.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","8","4","-","1.7V ~ 1.9V, 1.9V ~ 3.6V, 3V ~ 5.5V","1.7V ~ 1.9V, 1.9V ~ 3.6V, 3V ~ 5.5V","Surface Mount","36-XFBGA, DSBGA","36-DSBGA (2.63x2.46)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD73311.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5063/505~RW-20~R,-RW,-S~20.jpg","505-AD73311ARZ-REELTR-ND,505-AD73311ARZ-REELCT-ND,505-AD73311ARZ-REELDKR-ND","AD73311ARZ-REEL","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 16BIT 20SOIC","1,100","13.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","50 mW","2.7V ~ 5.25V","2.7V ~ 5.25V","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads131e08s","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-43770-2-ND,296-43770-1-ND,296-43770-6-ND","ADS131E08SPAGR","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 24BIT 64TQFP","2,160","14.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","8","17.6 mW","2.7V ~ 5.25V","1.8V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1293","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4896/296_28-WQFN_primary.jpg","296-39852-2-ND,296-39852-1-ND,296-39852-6-ND","ADS1293CISQ/NOPB","Texas Instruments","Texas Instruments","IC AFE 3 CHAN 24BIT 28WQFN","2,218","16.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","3","-","2.7V ~ 5.5V","1.65V ~ 3.6V","Surface Mount","28-WFQFN Exposed Pad","28-WQFN (5x5)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADE9078.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4532/505%7ECP-40-7%7ECP%7E40.JPG","505-ADE9078ACPZ-RLTR-ND,505-ADE9078ACPZ-RLCT-ND,505-ADE9078ACPZ-RLDKR-ND","ADE9078ACPZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC AFE 7 CHAN 24BIT 40LFCSP-WQ","3,181","16.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","7","-","2.7V ~ 3.63V","2.7V ~ 3.63V","Surface Mount","40-WFQFN Exposed Pad, CSP","40-LFCSP-WQ (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe4300","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/766/296;4040135;PN;80.jpg","296-30554-2-ND,296-30554-1-ND,296-30554-6-ND","AFE4300PNR","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 16BIT 80LQFP","7,363","21.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","2","-","2V ~ 3.6V","-","Surface Mount","80-LQFP","80-LQFP (12x12)","-","-"
"https://ww1.microchip.com/downloads/en/DeviceDoc/22192d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4283/150%7EC04-072%7ESS%7E20.JPG","MCP3901A0T-I/SSTR-ND,MCP3901A0T-I/SSCT-ND,MCP3901A0T-I/SSDKR-ND","MCP3901A0T-I/SS","Microchip Technology","Microchip Technology","IC AFE 2 CHAN 24BIT 20SSOP","7,488","1.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","-","5V","2.7V ~ 5.5V","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","-","-"
"https://ww1.microchip.com/downloads/en/DeviceDoc/MCP3911-3.3V-Two-Channel-Analog-Front-End-DS20002286D.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5411/150%7EC04-126%7EML%7E20.JPG","MCP3911A0T-E/MLTR-ND,MCP3911A0T-E/MLCT-ND,MCP3911A0T-E/MLDKR-ND","MCP3911A0T-E/ML","Microchip Technology","Microchip Technology","IC AFE 2 CHAN 24BIT 20QFN","9,059","2.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","2","8.9 mW","2.7V ~ 3.6V","2.7V ~ 3.6V","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)","-","-"
